时段,城市,站点id,站点名称,全职满编率,全职分拣员满编率,全职理货员满编率,全职水产员满编率
202509,广州,10000157,小象超市-石碁站-GZ0067,NULL,NULL,NULL,NULL
202509,广州,314,小象超市-夏茅站-GZ0004,NULL,NULL,NULL,NULL
202509,北京,69,小象超市-姚家园站-BJ0010,NULL,NULL,NULL,NULL
202509,北京,83,小象超市-大红门站-BJ0017,NULL,NULL,NULL,NULL
202509,北京,10000105,小象超市-国贸站-BJ0131,NULL,NULL,NULL,NULL
202509,上海,217,小象超市-虹莘路站-SH0034,NULL,NULL,NULL,NULL
202509,北京,292,小象超市-生物医药基地站-BJ0079,NULL,NULL,NULL,NULL
202509,广州,326,小象超市-白云东平站-GZ0007,NULL,NULL,NULL,NULL
202509,北京,356,小象超市-崔各庄站-BJ0089,NULL,NULL,NULL,NULL
20250916-20250917,NULL,177,小象超市-万科汉口传奇站-WH0033,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000102,小象超市-东圃站-GZ0050,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000398,小象超市-长隆站-GZ0098,NULL,NULL,NULL,NULL
20250916-20250917,NULL,260,小象超市-上南路站-SH0044,NULL,NULL,NULL,NULL
W38,宁波,10001237,小象超市-扬帆站-NB0011,1.1111111111,1.25,1,1
20250916,深圳,10000634,小象超市-龙环站-SZ0213,1.0882352941,1.2222222222,1.125,0.8
20250916,嘉兴,10001325,小象超市-晋阳站-JX0009,0.3157894737,0.2222222222,0.5833333333,0
20250916,苏州,10000888,小象超市-通安站-SUZ042,0.8214285714,1,0.6666666667,0.6666666667
20250916,宁波,10001369,小象超市-姚江站-NB0017,0.6315789474,0.6666666667,0.6923076923,0.5
20250916,上海,10000980,小象超市-沪亭路站-SH0219,1.1290322581,1.125,1.2222222222,1
20250916,南京,10001234,小象超市-浦口银河站-NJ0035,0.9705882353,1,1.1,0.6
20250916,上海,10001070,小象超市-联谊路站-SH0225,0.935483871,0.7647058824,1,1.3333333333
20250916,昆山,10000905,小象超市-水秀站-KS0901,1,1,1.1428571429,0.6666666667
20250916,上海,10000550,小象超市-浦三路站-SH0138,0.6666666667,0.5454545455,0.8333333333,0.3333333333
20250916,合肥,10001365,小象超市-凤阳站-HF0005,0.0444444444,0,0.1428571429,0
W38,长沙,10001127,小象超市-侯家塘站-CS0004,1.3260869565,1.1428571429,1.4375,1.6666666667
W38,长沙,10001352,小象超市-张公岭站-CS0029,0.847826087,0.8571428571,0.875,1
W38,天津,10001123,小象超市-福运站-TJ0008,1.0967741935,1.1333333333,1.0909090909,1
W38,杭州,10001000,小象超市-东湖站-HZ0030,1.0731707317,0.9090909091,1.2727272727,1.2
W38,惠州,10001065,小象超市-港惠站-HZ1002,0.75,0.9047619048,0.5,1
W38,深圳,10000196,小象超市-龙胜站-SZ0115,1.1176470588,1.1052631579,1.25,1
W38,天津,10001287,小象超市-渌水站-TJ0019,1,1.2105263158,0.8571428571,0.6666666667
W38,北京,10000296,小象超市-长政南街站-BJ0175,1.0740740741,0.9375,1.1428571429,1.5
W38,苏州,10000930,小象超市-横塘站-SUZ049,1,0.9230769231,1,1.3333333333
20250917,深圳,10000453,小象超市-宝丰站-SZ0160,NULL,NULL,NULL,NULL
20250917,武汉,221,小象超市-妙三西北湖自提点-WH0035,NULL,NULL,NULL,NULL
20250916,北京,296,小象超市-百子湾站-BJ0082,NULL,NULL,NULL,NULL
20250917,广州,10000743,小象超市-番禺大道北站（流标）-GZ0152,NULL,NULL,NULL,NULL
20250917,北京,10000384,小象超市-安翔桥站-BJ0202,NULL,NULL,NULL,NULL
20250917,北京,71,小象超市-东坝站-BJ0011,NULL,NULL,NULL,NULL
20250917,北京,10001289,小象超市-光耀站-BJ0339,NULL,NULL,NULL,NULL
20250917,上海,10000527,小象超市-听锦路站-SH0129,1.0769230769,1.0714285714,1.1428571429,1
20250917,苏州,10001041,小象超市-清扬站-WX0018,1.0769230769,1.1538461538,1,1.3333333333
W38,北京,10000011,小象超市-小营站-BJ0105,1.1153846154,0.9333333333,1,2
W38,广州,10000716,小象超市-金沙洲一站-GZ0149,1.075,1.1052631579,0.9166666667,1
W38,长沙,10001292,小象超市-福泽路站-CS0025,NULL,NULL,NULL,NULL
W38,广州,10001359,小象超市-白云人和站-GZ0197,0.175,0.05,0.2666666667,0.6666666667
W38,天津,10001367,小象超市-津汉站-TJ0023,0.0285714286,0,0,0
202509,北京,10000176,小象超市-果园南站-BJ0142,0.9677419355,1.25,0.6363636364,0.5
202509,南京,10001148,小象超市-江宁双龙站-NJ0025,1.064516129,1,1.1,1.25
202509,广州,10000789,小象超市-越秀江湾站-GZ0162,1.05,1.0476190476,1,1.2
202509,广州,10000335,小象超市-凤凰城南站-GZ0089,1.125,1,1.3333333333,1
202509,上海,10000853,小象超市-高青路站-SH0193,0.9545454545,0.9090909091,1,1
202509,苏州,10000693,小象超市-安元站-SUZ008,0.8846153846,0.9230769231,0.875,0.6666666667
20250917,武汉,10000687,小象超市-利济路站（流标）-WH0114,NULL,NULL,NULL,NULL
20250916,广州,10000710,小象超市-凤凰新村站-GZ0146,NULL,NULL,NULL,NULL
20250917,武汉,10000483,小象超市-菱角湖站-WH0090,NULL,NULL,NULL,NULL
W38,上海,75,小象超市-洛川中路站（已闭站）-SH0013,NULL,NULL,NULL,NULL
W38,广州,10000799,小象超市-越秀区庄站（流标）-GZ0167,NULL,NULL,NULL,NULL
W38,深圳,203,小象超市-龙城站废弃-SZ0020,NULL,NULL,NULL,NULL
W38,深圳,188,小象超市-蛇口站-SZ0002,NULL,NULL,NULL,NULL
202509,上海,68,小象超市-张杨路站-SH0009,NULL,NULL,NULL,NULL
202509,北京,130,小象超市-马连洼站-BJ0043,NULL,NULL,NULL,NULL
202509,北京,10000282,小象超市-管庄站-BJ0171,NULL,NULL,NULL,NULL
202509,北京,10000355,小象超市-小杨家的店铺-BJ0194,NULL,NULL,NULL,NULL
202509,上海,216,小象超市-曲阳路站-SH0033,NULL,NULL,NULL,NULL
202509,广州,10000137,小象超市-东联站-GZ0060,NULL,NULL,NULL,NULL
202509,上海,264,小象超市-莘松路站-SH0047,NULL,NULL,NULL,NULL
202509,武汉,101,小象超市-汉阳国际A站-WH0007,NULL,NULL,NULL,NULL
20250916-20250917,NULL,152,小象超市-三元桥站-BJ0054,NULL,NULL,NULL,NULL
20250916-20250917,NULL,269,小象超市-西丽站-SZ0034,NULL,NULL,NULL,NULL
20250916-20250917,NULL,366,小象超市-光熙门站-BJ0091,NULL,NULL,NULL,NULL
20250916-20250917,NULL,240,小象超市-听惠路站-SH0039,NULL,NULL,NULL,NULL
20250916-20250917,NULL,107,小象超市-观澜国际站-WH0009,NULL,NULL,NULL,NULL
20250916-20250917,NULL,200,小象超市-布吉站-SZ0012,NULL,NULL,NULL,NULL
20250916-20250917,NULL,79,小象超市-兰花路站-SH0014,NULL,NULL,NULL,NULL
20250916-20250917,NULL,367,小象超市-天露园站-BJ0092,NULL,NULL,NULL,NULL
20250917,苏州,10001030,小象超市-清潭站（废弃）-CZ0008,NULL,NULL,NULL,NULL
20250916,苏州,10001012,小象超市-兴源站（废弃）-WX0013,NULL,NULL,NULL,NULL
20250916,北京,125,小象超市-双桥站-BJ0040,NULL,NULL,NULL,NULL
20250917,北京,144,小象超市-清河站-BJ0050,NULL,NULL,NULL,NULL
20250917,佛山,10000158,小象超市-北村站-FS0002,NULL,NULL,NULL,NULL
20250917,北京,85,小象超市-八角站-BJ0018,NULL,NULL,NULL,NULL
20250916,北京,10000052,小象超市-物资学院（已闭站）-BJ0119,NULL,NULL,NULL,NULL
20250916,北京,10000584,小象超市-通州北关站-BJ0243,NULL,NULL,NULL,NULL
20250917,广州,10000213,小象超市-天河黄村站-GZ0072,1,1.2142857143,0.8888888889,0.8
20250917,广州,10000583,小象超市-西场站-GZ0126,1.04,1.0909090909,1,1
20250917,北京,10001039,小象超市-育知路站-BJ0310,1.152173913,0.9615384615,1.2307692308,0.75
20250917,杭州,10000967,小象超市-仁爱站-HZ0022,0.875,0.84375,1,0.75
20250917,深圳,10000662,小象超市-溢兴站-SZ0224,0.935483871,0.8,1.375,0.8
20250917,广州,10000244,小象超市-南浦站-GZ0075,1,1,1.125,0.8
20250917,武汉,10000336,小象超市-机电路站-WH0072,0.8947368421,0.8,1,1
20250917,北京,10000214,小象超市-大红门东站-BJ0150,0.8787878788,0.8823529412,0.9,1
20250917,苏州,10001002,小象超市-旺庄站-WX0011,0.9375,0.9411764706,1,1
20250917,深圳,10000219,小象超市-上丰站-SZ0121,1.05,0.9545454545,1.1,1.4
20250917,绍兴,10001107,小象超市-金柯站-SX0001,1.2580645161,1.3571428571,1.1,1
20250917,广州,10000563,小象超市-华南新城站-GZ0122,0.9411764706,0.9375,0.9,1
20250917,上海,10000883,小象超市-盈港路站-SH0199,0.95,1,1,0.6666666667
20250917,合肥,10001401,小象超市-星隆站-HF0007,0,0,0,0
202509,南京,10001234,小象超市-浦口银河站-NJ0035,0.8823529412,0.875,1,0.6
202509,上海,10000288,小象超市-新二路二站-SH0111,1,0.8181818182,1,1
202509,苏州,10000861,小象超市-方洲站-SUZ035,1,0.8260869565,1.4,1
202509,天津,10001023,小象超市-友谊站-TJ0001,0.8518518519,0.7857142857,1,1
20250916-20250917,NULL,10000949,小象超市-祥园站-HZ0018,1.1142857143,1.1764705882,0.9166666667,1
20250916-20250917,NULL,10000609,小象超市-番禺市广站-GZ0129,0.9130434783,0.9,1,0.75
202509,上海,1550,小象超市-程家桥站-SH0057,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000062,小象超市-同胜站-SZ0085,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10001089,小象超市-兴竹站-WX0020,1,0.9090909091,1,1
20250916-20250917,NULL,10000550,小象超市-浦三路站-SH0138,0.7380952381,0.6818181818,0.8333333333,0.3333333333
20250916,武汉,10000364,小象超市-白沙六路站-WH0076,1.1111111111,1,1.375,1
20250916,上海,10000740,小象超市-赤峰路站-SH0168,0.875,1,0.5714285714,0.6666666667
20250916,北京,10000912,小象超市-昌东站-BJ0297,1.1333333333,1.0555555556,1.1428571429,0.6666666667
20250916,北京,10000392,小象超市-青年路站-BJ0206,0.962962963,0.8666666667,1.1428571429,1
20250916,北京,10000516,小象超市-杨庄站-BJ0230,0.875,0.8888888889,0.8888888889,0.6666666667
20250916,深圳,10000455,小象超市-泓锦站-SZ0161,1.064516129,1.0625,1,1
20250916,苏州,10000869,小象超市-秋枫站-SUZ038,0.8571428571,0.7333333333,1.125,0.6666666667
20250916,广州,10000475,小象超市-东平站-GZ0105,1.0540540541,1.1111111111,1,1
20250916,武汉,10000257,小象超市-中南路站-WH0054,1.1578947368,1.1818181818,1.4,0.5
20250916,苏州,10000695,小象超市-春申站-SUZ010,0.9189189189,1,0.7272727273,0.75
20250916,北京,10000248,小象超市-古城北路站-BJ0161,0.75,0.8461538462,0.7142857143,1
W38,南京,10001081,小象超市-江宁东新站-NJ0017,1.0909090909,1,0.9090909091,1.5
W38,深圳,10000726,小象超市-坪东站-SZ0243,0.9,0.8666666667,1.1428571429,1
W38,深圳,10000553,小象超市-金荔站-SZ0192,1.0833333333,1.0526315789,1.3333333333,1
W38,北京,10000015,小象超市-北土城站-BJ0107,1.064516129,1.1111111111,1,0.6666666667
202509,深圳,10000629,小象超市-鼎泰站-SZ0212,1,0.8947368421,1.2222222222,1
202509,佛山,10001330,小象超市-南海大沥站-FS0022,1.3428571429,1.15,1.7777777778,1.5
202509,北京,10000912,小象超市-昌东站-BJ0297,1.1333333333,1.0555555556,1.1428571429,0.6666666667
202509,广州,10000300,小象超市-白云大道北二站-GZ0085,1.1612903226,1.2857142857,0.8888888889,1.2
202509,上海,10000460,小象超市-东江湾路站-SH0120,0.88,0.6153846154,1.1428571429,1.3333333333
202509,深圳,10000842,小象超市-金雅站-SZ0258,0.9534883721,0.875,1,1.2
202509,杭州,10000965,小象超市-全福站-HZ0020,0.8541666667,0.9130434783,0.875,0.6666666667
202509,上海,10000744,小象超市-金沙江路站-SH0171,0.92,0.9230769231,1,0.6666666667
202509,北京,10000605,小象超市-总部基地站-BJ0249,0.962962963,0.6875,1.4285714286,1
20250916-20250917,NULL,10000564,小象超市-荔山站-SZ0195,1.1041666667,1,1.4166666667,1
20250916-20250917,NULL,10000742,小象超市-西藏南路站-SH0170,0.7205882353,0.5833333333,0.8888888889,1
20250917,上海,10000202,小象超市-通北路站-SH0099,0.8484848485,0.7777777778,0.7777777778,1
20250917,广州,10000709,小象超市-官洲北站-GZ0145,1.0416666667,1.0909090909,1,1
20250917,深圳,10000386,小象超市-罗芳站-SZ0149,1.125,1,1.5,1.5
20250917,广州,10000875,小象超市-荔湾如意站-GZ0177,1,1,1,1
20250917,深圳,10000455,小象超市-泓锦站-SZ0161,1.064516129,1.0625,1,1
20250917,深圳,10000318,小象超市-裕亨站-SZ0137,0.9705882353,0.8421052632,1.25,1
20250917,深圳,10000032,小象超市-岗头站-SZ0072,NULL,NULL,NULL,NULL
20250916,深圳,271,小象超市-吉华站-SZ0036,NULL,NULL,NULL,NULL
20250917,深圳,10000094,小象超市-宝运站-SZ0092,NULL,NULL,NULL,NULL
20250916,东莞,237,小象超市-黄旗山壹号站-DG0006,NULL,NULL,NULL,NULL
20250916,广州,10000602,小象超市-五羊新城站-GZ0127,NULL,NULL,NULL,NULL
20250916,深圳,286,小象超市-大浪站-SZ0044,NULL,NULL,NULL,NULL
20250917,广州,10000063,小象超市-市二宫站-GZ0035,NULL,NULL,NULL,NULL
20250916,上海,47,小象超市-万泰路店-SH0003,NULL,NULL,NULL,NULL
20250917,武汉,169,小象超市-老关新城站-WH0036,NULL,NULL,NULL,NULL
20250916,深圳,10000161,小象超市-合水口站-SZ0107,NULL,NULL,NULL,NULL
W38,上海,10000150,小象超市-茸兴路站-SH0080,NULL,NULL,NULL,NULL
W38,广州,10000043,小象超市-同和站-GZ0034,NULL,NULL,NULL,NULL
W38,上海,234,小象超市-协和路站-SH0038,NULL,NULL,NULL,NULL
W38,深圳,271,小象超市-吉华站-SZ0036,NULL,NULL,NULL,NULL
W38,深圳,10000094,小象超市-宝运站-SZ0092,NULL,NULL,NULL,NULL
W38,上海,10000107,小象超市-大连路站-SH0069,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000964,小象超市-财大站-HZ0019,1.1509433962,1.2692307692,1.0555555556,1
20250916-20250917,NULL,10000838,小象超市-大屯站-BJ0279,1.2419354839,1.1764705882,1,0.6666666667
20250916-20250917,NULL,10001029,小象超市-清祥站-SZ0268,0.8333333333,0.5,1.1666666667,1.25
20250916-20250917,NULL,10000027,小象超市-沙园站-GZ0031,1.1875,1.2666666667,1.2,1
20250916-20250917,NULL,10000386,小象超市-罗芳站-SZ0149,1.125,1,1.5,1.5
20250916-20250917,NULL,10001342,小象超市-富邦站-NB0016,0.7236842105,0.5,0.8076923077,1
20250916-20250917,NULL,10001077,小象超市-浦口点将台站-NJ0014,1.1034482759,1.1428571429,1,1
20250916,北京,10000846,小象超市-泰福站-BJ0281,1.0769230769,1.0666666667,0.8666666667,1.25
20250916,苏州,10000963,小象超市-永定站-WX0006,1.0285714286,1.1111111111,1,0.5
20250916,杭州,10001211,小象超市-沈塘站-HZ0053,1.025,0.9444444444,1.0714285714,1.2
W38,惠州,10001345,小象超市-金山湖站-HZ1005,1.6444444444,1.9523809524,1.25,1.8333333333
W38,北京,365,小象超市-北七家站-BJ0090,NULL,NULL,NULL,NULL
202509,南京,10001115,小象超市-江宁文靖站（废弃）-NJ0024,NULL,NULL,NULL,NULL
202509,深圳,10000059,小象超市-沙吓站-SZ0082,NULL,NULL,NULL,NULL
202509,上海,67,小象超市-康桥路站-SH0008,NULL,NULL,NULL,NULL
202509,北京,295,小象超市-农大站-BJ0081,NULL,NULL,NULL,NULL
202509,北京,10000209,小象超市-酒仙桥东站-BJ0149,NULL,NULL,NULL,NULL
202509,深圳,181,小象超市-梅村站-SZ0017,NULL,NULL,NULL,NULL
202509,深圳,300,小象超市-坑梓站-SZ0051,NULL,NULL,NULL,NULL
202509,上海,10000040,小象超市-竹园路站-SH0061,NULL,NULL,NULL,NULL
202509,北京,126,小象超市-潞苑站-BJ0041,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10001309,小象超市-翡翠站（流标）-SUZ065,NULL,NULL,NULL,NULL
20250916-20250917,NULL,1865,小象超市-人民北路站-GZ0017,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10001354,小象超市-月丰站-SZ0292,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000130,小象超市-文锦站-SZ0104,NULL,NULL,NULL,NULL
20250916-20250917,NULL,237,小象超市-黄旗山壹号站-DG0006,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000180,小象超市-长江西路站-SH0091,NULL,NULL,NULL,NULL
20250916-20250917,NULL,47,小象超市-万泰路店-SH0003,NULL,NULL,NULL,NULL
W38,北京,10000586,小象超市-嘉创路站-BJ0245,1.1875,0.8965517241,1.3333333333,1.5
W38,广州,10000471,小象超市-白云龙归站-GZ0104,1.0714285714,1.0769230769,1.125,1
W38,武汉,10000367,小象超市-惠济二路站-WH0077,1.1428571429,1.1428571429,1.25,0.5
W38,广州,10000850,小象超市-白云同泰站-GZ0174,1,0.9444444444,1,0.8333333333
W38,北京,10000514,小象超市-国展站-BJ0228,1.1428571429,1.1304347826,0.8461538462,1.3333333333
W38,长沙,10001245,小象超市-杜花路站-CS0020,1.1764705882,1.2,1.0833333333,1.75
W38,北京,10000501,小象超市-沙各庄站-BJ0223,1,1.1176470588,0.75,0.6666666667
W38,北京,10000745,小象超市-长春桥站-BJ0260,0.7948717949,0.652173913,1,1
202509,天津,10001113,小象超市-晨光站-TJ0007,0.8620689655,0.7857142857,0.9090909091,1
202509,北京,10000821,小象超市-胜古站-BJ0274,0.8888888889,0.7619047619,1,0.3333333333
202509,上海,10000729,小象超市-天等路站-SH0166,1.0882352941,1.0555555556,1,1.5
202509,深圳,10000112,小象超市-侨城站-SZ0096,1.0833333333,0.9230769231,1.1666666667,1.6666666667
202509,深圳,10000212,小象超市-云谷站-SZ0119,0.7105263158,0.6,0.8888888889,1
202509,北京,10000846,小象超市-泰福站-BJ0281,1.0576923077,1.0333333333,0.8666666667,1.25
202509,北京,10000362,小象超市-太平庄站-BJ0196,0.9655172414,0.875,0.875,1
202509,宁波,10001311,小象超市-福庆站-NB0014,0.9210526316,0.7222222222,1.0769230769,1
202509,上海,10000179,小象超市-逸仙路站-SH0090,0.8148148148,0.7857142857,0.875,1
202509,广州,10000122,小象超市-花都汽车城站-GZ0056,1.1785714286,1.2307692308,1.25,1
20250916-20250917,NULL,10000001,小象超市-昌平东关站-BJ0104,NULL,NULL,NULL,NULL
20250917,上海,10000123,小象超市-鲁南路站-SH0074,NULL,NULL,NULL,NULL
20250917,北京,201,小象超市-劲松站-BJ0062,NULL,NULL,NULL,NULL
20250916,武汉,10000271,小象超市-白沙洲大道站（标的失效）-WH0055,NULL,NULL,NULL,NULL
20250916,深圳,2294,小象超市-南湾站-SZ0061,NULL,NULL,NULL,NULL
20250916,北京,2805,小象超市-双桥路站-BJ0103,NULL,NULL,NULL,NULL
W38,北京,10000170,小象超市-丽泽路站-BJ0139,NULL,NULL,NULL,NULL
W38,上海,217,小象超市-虹莘路站-SH0034,NULL,NULL,NULL,NULL
W38,广州,326,小象超市-白云东平站-GZ0007,NULL,NULL,NULL,NULL
20250917,佛山,10000163,小象超市-莱翔路站-FS0003,1.0487804878,0.8947368421,1,1.2857142857
20250917,长沙,10001217,小象超市-望新路站-CS0018,1.0869565217,1.1904761905,1.125,0.6666666667
20250917,上海,10000862,小象超市-胜竹路站-SH0195,1,1.1,0.8333333333,1
20250917,北京,10001109,小象超市-万霖站-BJ0315,0.9666666667,0.7647058824,1,0.6666666667
20250917,深圳,10000450,小象超市-锦尚站-SZ0158,1.2093023256,1.0416666667,1.2727272727,1.4
202509,北京,10000199,小象超市-科技路站-BJ0145,0.9787234043,0.8928571429,1.25,1
202509,苏州,10000737,小象超市-兴吴站-SUZ015,1.0384615385,1.0714285714,1,1.5
20250916-20250917,NULL,10000283,小象超市-双桥东路站-BJ0172,1.064516129,1.2941176471,0.8888888889,0.6666666667
20250916-20250917,NULL,10000182,小象超市-鹏达站-SZ0111,1.1891891892,1.45,0.7777777778,1
20250916-20250917,NULL,10001261,小象超市-坦洲振兴站-ZS0001,1.0568181818,0.85,1.3,1.5
20250916-20250917,NULL,10000772,小象超市-虎池站-SUZ024,1.12,1.1538461538,1,1.5
20250916-20250917,NULL,10000179,小象超市-逸仙路站-SH0090,0.8148148148,0.7857142857,0.875,1
20250916-20250917,NULL,10000501,小象超市-沙各庄站-BJ0223,0.9833333333,1.0882352941,0.75,0.6666666667
20250916-20250917,NULL,10001149,小象超市-浦口凤凰站-NJ0026,0.9,0.8611111111,1,0.8
20250916-20250917,NULL,10001226,小象超市-七彩站-NT0002,1,1,1,1
20250916-20250917,NULL,10001087,小象超市-厚街华发站-DG0029,1.0384615385,1,1.125,1
20250916,深圳,10001310,小象超市-科园站-SZ0290,1.1388888889,1.1578947368,1.4444444444,0.8
